phase,roi,dilation_mm,comparison,metric,n,mean_A,mean_B,stat,p
pre,lesion,5.0,pix2pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6096874243690359,0.6665720772890998,5.0,0.0048828125
pre,lesion,5.0,pix2pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,15.353801868001845,16.77196173488366,6.0,0.0068359375
pre,lesion,5.0,pix2pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.18571548796715223,0.15921436486792465,3.0,0.00244140625
pre,lesion,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6088421732586369,0.6665720772890998,3.0,0.00244140625
pre,lesion,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,15.252588092634076,16.77196173488366,5.0,0.0048828125
pre,lesion,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.17517267107077095,0.15921436486792465,10.0,0.02099609375
pre,lesion,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6026421790554815,0.6665720772890998,0.0,0.00048828125
pre,lesion,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,15.332565384734693,16.77196173488366,0.0,0.00048828125
pre,lesion,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.14638291986322424,0.15921436486792465,17.0,0.09228515625
pre,lesion,5.0,CycleGAN-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6089805963470895,0.6665720772890998,3.0,0.00244140625
pre,lesion,5.0,CycleGAN-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,15.142993911367597,16.77196173488366,3.0,0.00244140625
pre,lesion,5.0,CycleGAN-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.14193473828072564,0.15921436486792465,16.0,0.0771484375
pre,lesion,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6021239348586384,0.6665720772890998,9.0,0.01611328125
pre,lesion,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,15.02396755362564,16.77196173488366,11.0,0.02685546875
pre,lesion,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.1911579079929966,0.15921436486792465,7.0,0.00927734375
pre,lesion,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6002620042324847,0.6665720772890998,1.0,0.0009765625
pre,lesion,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,15.293035641041405,16.77196173488366,2.0,0.00146484375
pre,lesion,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.1397846151628074,0.15921436486792465,15.0,0.06396484375
pre,lesion,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6049732736946414,0.6665720772890998,1.0,0.0009765625
pre,lesion,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,15.34184318788698,16.77196173488366,4.0,0.00341796875
pre,lesion,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.13830206926009572,0.15921436486792465,8.0,0.01220703125
pre,lesion,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6020681759792086,0.6665720772890998,0.0,0.00048828125
pre,lesion,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,15.319418224485148,16.77196173488366,0.0,0.00048828125
pre,lesion,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.1381864184635304,0.15921436486792465,6.0,0.0068359375
pre,lesion,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,12,0.6025393424354525,0.6665720772890998,1.0,0.0009765625
pre,lesion,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,12,14.942052763223968,16.77196173488366,1.0,0.0009765625
pre,lesion,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,12,0.17600998737089824,0.15921436486792465,11.0,0.02685546875
pre,tumor,0.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7841713607712236,0.7846196922393341,35.0,0.791015625
pre,tumor,0.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.714440861173713,18.393747955612405,25.0,0.30126953125
pre,tumor,0.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.0865044385457726,0.08777387364019179,30.0,0.5185546875
pre,tumor,0.0,ResViT-2D+3D-refine-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7811278124902282,0.7846196922393341,35.0,0.791015625
pre,tumor,0.0,ResViT-2D+3D-refine-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.057174976146023,18.393747955612405,30.0,0.5185546875
pre,tumor,0.0,ResViT-2D+3D-refine-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.09192382231528733,0.08777387364019179,30.0,0.5185546875
pre,tumor,0.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7801230796319354,0.7846196922393341,20.0,0.1513671875
pre,tumor,0.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.16829036054161,18.393747955612405,36.0,0.85009765625
pre,tumor,0.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.09055704945622366,0.08777387364019179,19.0,0.12939453125
pre,tumor,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7782922316599797,0.7846196922393341,14.0,0.05224609375
pre,tumor,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.16264075939162,18.393747955612405,35.0,0.791015625
pre,tumor,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08887320934421077,0.08777387364019179,38.0,0.9697265625
pre,tumor,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7780890658277974,0.7846196922393341,3.0,0.00244140625
pre,tumor,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.964057250464318,18.393747955612405,25.0,0.30126953125
pre,tumor,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08798567916985796,0.08777387364019179,37.0,0.90966796875
pre,tumor,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7771695068528106,0.7846196922393341,25.0,0.30126953125
pre,tumor,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.74484237889349,18.393747955612405,26.0,0.33935546875
pre,tumor,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.09191411268031185,0.08777387364019179,12.0,0.0341796875
pre,tumor,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7767553207694123,0.7846196922393341,5.0,0.0048828125
pre,tumor,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.050873214131553,18.393747955612405,29.0,0.4697265625
pre,tumor,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08567405799768035,0.08777387364019179,18.0,0.10986328125
pre,tumor,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7746402303298298,0.7846196922393341,30.0,0.5185546875
pre,tumor,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.838581172571182,18.393747955612405,24.0,0.26611328125
pre,tumor,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08316537374949472,0.08777387364019179,34.0,0.7333984375
pre,tumor,0.0,pix2pix-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7841013315746741,0.7846196922393341,35.0,0.791015625
pre,tumor,0.0,pix2pix-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.366670315352113,18.393747955612405,36.0,0.85009765625
pre,tumor,0.0,pix2pix-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.09101904774617914,0.08777387364019179,23.0,0.2333984375
pre,tumor,0.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7830558314019446,0.7846196922393341,33.0,0.67724609375
pre,tumor,0.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.65677320275444,18.393747955612405,36.0,0.85009765625
pre,tumor,0.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.0875762742440283,0.08777387364019179,38.0,0.9697265625
pre,tumor,0.0,CUT-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7837201398088324,0.7846196922393341,39.0,1.0
pre,tumor,0.0,CUT-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.452388719386253,18.393747955612405,36.0,0.85009765625
pre,tumor,0.0,CUT-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08899199583001884,0.08777387364019179,34.0,0.7333984375
pre,tumor,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7728837182026868,0.7846196922393341,6.0,0.0068359375
pre,tumor,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.614597489424455,18.393747955612405,22.0,0.20361328125
pre,tumor,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08810063142284018,0.08777387364019179,39.0,1.0
pre,tumor,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7717757081388782,0.7846196922393341,23.0,0.2333984375
pre,tumor,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.00181987141362,18.393747955612405,35.0,0.791015625
pre,tumor,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08959512448572066,0.08777387364019179,36.0,0.85009765625
pre,tumor,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7713685035831399,0.7846196922393341,3.0,0.00244140625
pre,tumor,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.480322680203397,18.393747955612405,19.0,0.12939453125
pre,tumor,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.09471938838770094,0.08777387364019179,18.0,0.10986328125
pre,tumor,0.0,ResViT-2D+3D-refine-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7695512180373835,0.7846196922393341,23.0,0.2333984375
pre,tumor,0.0,ResViT-2D+3D-refine-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.47634039402735,18.393747955612405,19.0,0.12939453125
pre,tumor,0.0,ResViT-2D+3D-refine-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08152016917801512,0.08777387364019179,26.0,0.33935546875
pre,tumor,0.0,SwinPix2Pix-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7792558513999249,0.7846196922393341,28.0,0.423828125
pre,tumor,0.0,SwinPix2Pix-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.18386707086191,18.393747955612405,35.0,0.791015625
pre,tumor,0.0,SwinPix2Pix-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08987273904895095,0.08777387364019179,32.0,0.6220703125
pre,tumor,0.0,ResViT-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.769360317235189,0.7846196922393341,23.0,0.2333984375
pre,tumor,0.0,ResViT-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.28746250345069,18.393747955612405,11.0,0.02685546875
pre,tumor,0.0,ResViT-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08801368651323167,0.08777387364019179,34.0,0.7333984375
pre,tumor,0.0,pix2pix-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7792692616606803,0.7846196922393341,29.0,0.4697265625
pre,tumor,0.0,pix2pix-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.906324081437145,18.393747955612405,30.0,0.5185546875
pre,tumor,0.0,pix2pix-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.09368815549073774,0.08777387364019179,24.0,0.26611328125
pre,tumor,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.768978481968309,0.7846196922393341,15.0,0.06396484375
pre,tumor,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.96363925932523,18.393747955612405,34.0,0.7333984375
pre,tumor,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08872368737170233,0.08777387364019179,31.0,0.5693359375
pre,tumor,0.0,pix2pix-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7783431878930002,0.7846196922393341,24.0,0.26611328125
pre,tumor,0.0,pix2pix-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.868063280845277,18.393747955612405,33.0,0.67724609375
pre,tumor,0.0,pix2pix-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.0946394099625783,0.08777387364019179,18.0,0.10986328125
pre,tumor,0.0,CycleGAN-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7802523232584945,0.7846196922393341,25.0,0.30126953125
pre,tumor,0.0,CycleGAN-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.935575787400836,18.393747955612405,26.0,0.33935546875
pre,tumor,0.0,CycleGAN-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.09221680898602176,0.08777387364019179,12.0,0.0341796875
pre,tumor,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.779209034451498,0.7846196922393341,31.0,0.5693359375
pre,tumor,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.191127900746633,18.393747955612405,28.0,0.423828125
pre,tumor,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08730924628438641,0.08777387364019179,38.0,0.9697265625
pre,tumor,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7772917078288285,0.7846196922393341,26.0,0.33935546875
pre,tumor,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.057054768651106,18.393747955612405,36.0,0.85009765625
pre,tumor,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08796867464621004,0.08777387364019179,32.0,0.6220703125
pre,tumor,0.0,CUT-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7755913070514482,0.7846196922393341,18.0,0.10986328125
pre,tumor,0.0,CUT-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.707978399277906,18.393747955612405,22.0,0.20361328125
pre,tumor,0.0,CUT-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.09094111772935708,0.08777387364019179,31.0,0.5693359375
pre,tumor,0.0,ResViT-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7611766650642068,0.7846196922393341,24.0,0.26611328125
pre,tumor,0.0,ResViT-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.860685202812487,18.393747955612405,27.0,0.38037109375
pre,tumor,0.0,ResViT-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.07472331955065216,0.08777387364019179,17.0,0.09228515625
pre,tumor,0.0,ResViT-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7632582184077875,0.7846196922393341,21.0,0.17626953125
pre,tumor,0.0,ResViT-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,18.030376787671766,18.393747955612405,27.0,0.38037109375
pre,tumor,0.0,ResViT-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.06745118696853857,0.08777387364019179,5.0,0.0048828125
pre,tumor,0.0,CUT-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7726973122759144,0.7846196922393341,3.0,0.00244140625
pre,tumor,0.0,CUT-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.564405646533526,18.393747955612405,21.0,0.17626953125
pre,tumor,0.0,CUT-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08835869394998784,0.08777387364019179,38.0,0.9697265625
pre,tumor,0.0,CUT-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7597338910518449,0.7846196922393341,1.0,0.0009765625
pre,tumor,0.0,CUT-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.307291022232008,18.393747955612405,19.0,0.12939453125
pre,tumor,0.0,CUT-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.07789325219087173,0.08777387364019179,11.0,0.02685546875
pre,tumor,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7579355223461484,0.7846196922393341,1.0,0.0009765625
pre,tumor,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.29176123316436,18.393747955612405,20.0,0.1513671875
pre,tumor,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08242707175914285,0.08777387364019179,9.0,0.01611328125
pre,tumor,0.0,SynDiff-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7590303706616831,0.7846196922393341,16.0,0.0771484375
pre,tumor,0.0,SynDiff-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.34162049499501,18.393747955612405,11.0,0.02685546875
pre,tumor,0.0,SynDiff-2.5D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.07885380622791821,0.08777387364019179,23.0,0.2333984375
pre,tumor,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7557983152142419,0.7846196922393341,16.0,0.0771484375
pre,tumor,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,16.92202344390767,18.393747955612405,6.0,0.0068359375
pre,tumor,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08601524118168195,0.08777387364019179,36.0,0.85009765625
pre,tumor,0.0,SynDiff-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7572916048659212,0.7846196922393341,18.0,0.10986328125
pre,tumor,0.0,SynDiff-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.35715106866282,18.393747955612405,13.0,0.04248046875
pre,tumor,0.0,SynDiff-2D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.07917271362737122,0.08777387364019179,16.0,0.0771484375
pre,tumor,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7539531551154594,0.7846196922393341,1.0,0.0009765625
pre,tumor,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.626520123887605,18.393747955612405,23.0,0.2333984375
pre,tumor,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08622156608674025,0.08777387364019179,26.0,0.33935546875
pre,tumor,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.752798171721174,0.7846196922393341,1.0,0.0009765625
pre,tumor,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.690217365340715,18.393747955612405,19.0,0.12939453125
pre,tumor,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.07283047929172065,0.08777387364019179,13.0,0.04248046875
pre,tumor,0.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7477190563385555,0.7846196922393341,14.0,0.05224609375
pre,tumor,0.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,16.54596972950708,18.393747955612405,2.0,0.00146484375
pre,tumor,0.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08255981280976314,0.08777387364019179,31.0,0.5693359375
pre,tumor,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7554810819593095,0.7846196922393341,13.0,0.04248046875
pre,tumor,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.33293794850171,18.393747955612405,15.0,0.06396484375
pre,tumor,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.07212937937735968,0.08777387364019179,12.0,0.0341796875
pre,tumor,0.0,ResViT-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.737023546901224,0.7846196922393341,8.0,0.01220703125
pre,tumor,0.0,ResViT-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,16.863100114696206,18.393747955612405,13.0,0.04248046875
pre,tumor,0.0,ResViT-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.07966710375275175,0.08777387364019179,27.0,0.38037109375
pre,tumor,0.0,SwinPix2Pix-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7484473651469953,0.7846196922393341,0.0,0.00048828125
pre,tumor,0.0,SwinPix2Pix-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.206533408038922,18.393747955612405,19.0,0.12939453125
pre,tumor,0.0,SwinPix2Pix-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08462983310195861,0.08777387364019179,17.0,0.09228515625
pre,tumor,0.0,pix2pix-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7502824478924534,0.7846196922393341,1.0,0.0009765625
pre,tumor,0.0,pix2pix-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,16.971282446601226,18.393747955612405,7.0,0.00927734375
pre,tumor,0.0,pix2pix-3D-T2  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.0800225989308265,0.08777387364019179,11.0,0.02685546875
pre,tumor,0.0,SynDiff-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.7362170818274639,0.7846196922393341,9.0,0.01611328125
pre,tumor,0.0,SynDiff-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,16.556581874443822,18.393747955612405,4.0,0.00341796875
pre,tumor,0.0,SynDiff-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.08893542416101811,0.08777387364019179,37.0,0.90966796875
pre,tumor,0.0,CUT-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,12,0.735923088613867,0.7846196922393341,0.0,0.00048828125
pre,tumor,0.0,CUT-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,12,17.34813843202126,18.393747955612405,14.0,0.05224609375
pre,tumor,0.0,CUT-3D-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,12,0.07339720183482397,0.08777387364019179,20.0,0.1513671875
