method,family,backbone,architecture,target,channel,roi,dilation_mm,phase,n_subjects,ssim_mean,ssim_sd,ssim_ci95,ssim_median,ssim_min,ssim_max,ssim_n,psnr_mean,psnr_sd,psnr_ci95,psnr_median,psnr_min,psnr_max,psnr_n,mae_mean,mae_sd,mae_ci95,mae_median,mae_min,mae_max,mae_n,lpips_mean,lpips_sd,lpips_ci95,lpips_median,lpips_min,lpips_max,lpips_n
SwinPix2Pix-2D-T2+FLAIR,SwinPix2Pix,GAN,2D,t2_flair,flair,lesion,5.0,post,8,0.5836575980186538,0.016398881110854368,0.011363844836609965,0.5896225569578649,0.5494302600154195,0.6035023235306206,8,14.599393932542752,2.0643289205163455,1.430506958730681,14.466052492276923,11.108338826371494,17.551816902639846,8,0.14134514704346657,0.04227409888249894,0.029294455948598336,0.14055237919092178,0.09568072855472565,0.2080533355474472,8,0.21691203067582887,0.029217771783308095,0.020246882867955358,0.2155727198611997,0.17372363609702965,0.2739414304960519,8
SynDiff-3D-T2+FLAIR,SynDiff,SynDiff,3D,t2_flair,flair,lesion,5.0,post,8,0.582884967670629,0.03610390264502938,0.025018728099847218,0.5866952453804002,0.5283399952917034,0.624407517538008,8,13.128090403790242,1.5531828366215517,1.0763007938737035,12.86182288185149,10.684430968871549,15.311933819178565,8,0.16585750505328178,0.03383007215015528,0.023443043956896864,0.17124324291944504,0.1218748614192009,0.2235722690820694,8,0.160168918686646,0.017962954823172523,0.012447692622300631,0.16563784463020664,0.12371484706035028,0.18402092246448293,8
SynDiff-2.5D-T2+FLAIR,SynDiff,SynDiff,2.5D,t2_flair,flair,lesion,5.0,post,8,0.5817945743489594,0.04942118258533901,0.034247132273544686,0.5876961452135185,0.5231873710434235,0.6691969257938037,8,13.136259393637628,1.0198202012057336,0.7066993442663314,12.994835942556136,12.030438395060122,15.042918267454331,8,0.15911679156124592,0.028679878638326724,0.01987414193539267,0.16265667229890823,0.10260973870754242,0.19019390642642975,8,0.13984907343443087,0.019817110882212035,0.013732557218571098,0.1382530672913965,0.11883091581302695,0.1704133999618617,8
SwinPix2Pix-2.5D-T2+FLAIR,SwinPix2Pix,GAN,2.5D,t2_flair,flair,lesion,5.0,post,8,0.5750761851694747,0.018663552365319528,0.012933181949776714,0.5777268805714615,0.5411368551051436,0.5977108813247124,8,14.25191109559977,2.115888950790231,1.4662362368346322,14.608097880104285,10.242123469028321,16.70755446709446,8,0.14790759049355984,0.046648187051401654,0.03232554440622252,0.13895096629858017,0.10050656646490097,0.23057809472084045,8,0.2054050332104621,0.02216650056856019,0.015360601209860283,0.1996707379988108,0.17901610308571866,0.25574891711585224,8
CUT-2.5D-T2+FLAIR,CUT,GAN,2.5D,t2_flair,flair,lesion,5.0,post,8,0.5690334551469782,0.035109335754238635,0.024329528406881896,0.5815892473901926,0.4988524567210067,0.5987240485000881,8,14.451164840304926,2.141199066640178,1.4837752522937444,14.261569203825069,11.267365919900792,17.806394635556178,8,0.14715694077312946,0.045028503988065176,0.031203161306313454,0.1453370451927185,0.0961892232298851,0.21513918042182922,8,0.24697727095022548,0.036168047238941715,0.025063178035632447,0.24457268866107745,0.18689510823031397,0.30547453463077545,8
pix2pix-2D-T2+FLAIR,pix2pix,GAN,2D,t2_flair,flair,lesion,5.0,post,8,0.5686293248771805,0.03244027742213628,0.02247996534579011,0.5711604905494962,0.5107911307639837,0.6094414608151194,8,14.630724496276205,2.055433975205021,1.4243430761057183,14.335775235240234,11.592807988727413,18.087859776160627,8,0.1428762460127473,0.042301623506189025,0.029313529539697982,0.14376690238714218,0.09236016869544983,0.2060302346944809,8,0.24581447457397507,0.03351488566213787,0.02322463086394169,0.2411095376181252,0.19750257581472397,0.307770143263042,8
CycleGAN-3D-T2+FLAIR,CycleGAN,GAN,3D,t2_flair,flair,lesion,5.0,post,8,0.5685240448452333,0.022805885307752388,0.015803672229032877,0.5657578178409866,0.5389488061590852,0.6115093017655828,8,14.002379419827726,1.339875609574603,0.9284864268871275,14.32703185480414,11.403652898554569,15.628869863712547,8,0.147812164388597,0.029160993245032765,0.020207537348303814,0.14841922372579575,0.11719948798418045,0.19857245683670044,8,0.17175035150770007,0.03992277223058393,0.027665069708651648,0.1687444096710035,0.1161488405464647,0.23776417248882353,8
SwinPix2Pix-3D-T2+FLAIR,SwinPix2Pix,GAN,3D,t2_flair,flair,lesion,5.0,post,8,0.5674050930577522,0.02731466527289883,0.01892809733950131,0.5672601366337415,0.527210786522117,0.6001299466655136,8,14.123963054243593,1.574273297675112,1.0909157377424403,14.112436643696626,11.288619316562514,16.070302073183065,8,0.1450224332511425,0.03393424883981388,0.02351523471972204,0.15213356167078018,0.10699563473463058,0.19818253815174103,8,0.20067189961554743,0.024650613383139168,0.017082003565953054,0.19691058058841998,0.17550999232092251,0.25220046006143093,8
pix2pix-2.5D-T2+FLAIR,pix2pix,GAN,2.5D,t2_flair,flair,lesion,5.0,post,8,0.5651962476630412,0.03469855903859269,0.024044874665718842,0.571249536592642,0.4985170428142121,0.6070659362303205,8,14.460286743591706,2.1255279117470405,1.4729156959976613,14.274625556821613,11.241970297862231,17.628813187281832,8,0.14686921145766973,0.04563771761776753,0.03162532481329219,0.14586710929870605,0.09821837395429611,0.2168862521648407,8,0.2271378166480505,0.03556938008203448,0.02464832286143613,0.21630983815633037,0.18125825728240766,0.2944813002832234,8
pix2pix-3D-T2+FLAIR,pix2pix,GAN,3D,t2_flair,flair,lesion,5.0,post,8,0.5599344365682761,0.02839365909899504,0.019675801913766538,0.5604875736296748,0.5053142901132696,0.5966996260451987,8,13.708385907296371,1.1217707755309776,0.7773474878685496,13.74086859034393,11.51578743519396,15.364202056761654,8,0.15339099057018757,0.0266072453798189,0.018437880364029092,0.1572546511888504,0.11382266879081726,0.1956632137298584,8,0.20212032512785963,0.030660262341773933,0.021246477826530344,0.20369990373199637,0.1692692021259483,0.2639084137044847,8
CUT-2D-T2+FLAIR,CUT,GAN,2D,t2_flair,flair,lesion,5.0,post,8,0.5588114325708605,0.033898027478900306,0.023490134597194765,0.5695511733711067,0.48595104717142806,0.5928082497528732,8,13.886152134709032,2.2166506032736133,1.536060499634103,13.934415901941312,10.247711936852472,16.769442678267193,8,0.15845042001456022,0.05094241458261758,0.035301292265357644,0.15025081485509872,0.10632847994565964,0.2454558163881302,8,0.21677598967121234,0.03503829324128686,0.024280298457074377,0.21506855805170408,0.16552628611067408,0.27874485310167074,8
CUT-3D-T2+FLAIR,CUT,GAN,3D,t2_flair,flair,lesion,5.0,post,8,0.5319433693823812,0.0228401717484075,0.015827431520229057,0.5296049586696132,0.5065610974752213,0.577077246451686,8,13.205975097470702,0.9300420576610076,0.6444862648455727,13.270009111108763,11.481071653601571,14.269551838589026,8,0.1644242536276579,0.021757080180269884,0.0150768873556025,0.16802972555160522,0.13231755793094635,0.19769412279129028,8,0.16613019982982583,0.017808140431564052,0.012340411722291646,0.16530297827573223,0.1347053678563008,0.19266045025803827,8
ResViT-2D+3D-refine-T2+FLAIR,ResViT,ResViT,2D+3D-refine,t2_flair,t2,lesion,5.0,pre,12,0.6665720772890998,0.06260758850455224,0.035423577914888225,0.6657650999197636,0.5211830883207859,0.7665456607047819,12,16.77196173488366,2.39777454605647,1.3566686640293009,16.521099929199814,13.635951441464645,19.97659843771443,12,0.10495592467486858,0.03665326762570059,0.02073853845177008,0.09406431019306183,0.05571822077035904,0.15987363457679749,12,0.15921436486792465,0.027746799227630285,0.01569922956315839,0.16065089638744082,0.10807229075184528,0.21082280419374766,12
ResViT-2.5D-T2+FLAIR,ResViT,ResViT,2.5D,t2_flair,t2,lesion,5.0,pre,12,0.6574639940432648,0.07020067316771274,0.039719769999658455,0.6617799319995985,0.4941435482157927,0.737937886535656,12,16.76390452515891,2.424551161812859,1.3718189606179405,16.71906423670336,13.08813470523036,20.302711194310078,12,0.10569831263273954,0.03829691419542584,0.021668519045463887,0.09535780921578407,0.06110570207238197,0.1726733148097992,12,0.1374234720178102,0.03745193620400454,0.02119042774007362,0.12625088621483965,0.08171807821998571,0.2018279464621293,12
ResViT-2D+3D-refine-T2,ResViT,ResViT,2D+3D-refine,t2,t2,lesion,5.0,pre,16,0.6563039898263892,0.06892756752455523,0.033774508087032064,0.660976715655938,0.4977405102866887,0.7727967411959522,16,16.27259660329497,2.742769039272097,1.3439568292433275,15.895175385674065,12.778657322223454,20.85254500877124,16,0.11280155600979924,0.0417929508118412,0.020478545897802188,0.10604992508888245,0.057441968470811844,0.1741759330034256,16,0.13834173270327965,0.03381656666484944,0.016570117665776225,0.13326661938890105,0.08117931852625175,0.2005483974516392,16
ResViT-2.5D-T2,ResViT,ResViT,2.5D,t2,t2,lesion,5.0,pre,16,0.6560715982591591,0.07128683569167116,0.03493054948891887,0.6617498865835241,0.4793245506068402,0.7863297867869384,16,16.834223319343558,2.597779782009711,1.2729120931847582,16.39824571200181,13.224436157434452,21.833860049047793,16,0.10389477573335171,0.0371060865327901,0.018181982401067148,0.10100138187408447,0.05067938193678856,0.16481798887252808,16,0.1114111957502377,0.03266711727548375,0.016006887464987036,0.11442609420706423,0.06164404184348562,0.17928360664007956,16
SwinPix2Pix-2D+3D-post-T2+FLAIR,SwinPix2Pix,GAN,2D+3D-post,t2_flair,t2,lesion,5.0,pre,12,0.6549821463896334,0.05776925148108136,0.032686031035615806,0.6549970128121075,0.5395641849230196,0.7490159071521857,12,16.25380853579129,2.725125913666464,1.5418851362343386,16.26314803593074,12.875569251213491,20.387322193698147,12,0.11287299636751413,0.04200528423780577,0.02376672691884223,0.09288689121603966,0.061380784958601,0.1821065992116928,12,0.19531164515518687,0.030888077455219327,0.01747657503685047,0.19086534671737077,0.13544352163474277,0.23989470416711547,12
pix2pix-2D+3D-post-T2+FLAIR,pix2pix,GAN,2D+3D-post,t2_flair,t2,lesion,5.0,pre,12,0.6548400734904076,0.052036088750172405,0.029442188850537548,0.6505187666031181,0.5458567148563702,0.7346012359256381,12,16.30205035680086,2.37947377566319,1.346314028410622,16.182611898289462,13.293191066055094,20.281394692630123,12,0.112039419511954,0.035012185410822835,0.019810008778418542,0.10262659564614296,0.0623989999294281,0.16278518736362457,12,0.2007506906190816,0.026480252837150057,0.014982613481663179,0.2029726901948137,0.14636659105524383,0.23746548050035865,12
CycleGAN-2D+3D-post-T2+FLAIR,CycleGAN,GAN,2D+3D-post,t2_flair,t2,lesion,5.0,pre,12,0.65370511066407,0.05621675176039258,0.031807621626592446,0.6513673667226925,0.555592405269785,0.7439509697000994,12,16.190044397368954,2.547994268222721,1.4416634731189713,16.3358900734735,13.10514329072719,20.4032625760859,12,0.11585839682569106,0.04129601275244039,0.023365418797498084,0.10224080458283424,0.0619254969060421,0.17813259363174438,12,0.20673194034520312,0.031218681542229714,0.017663631908308497,0.19892489204260833,0.14974799179880083,0.25537028643539395,12
CUT-2D+3D-post-T2+FLAIR,CUT,GAN,2D+3D-post,t2_flair,t2,lesion,5.0,pre,12,0.6509437161573097,0.05314574231815085,0.03007003446099354,0.6533439061687119,0.5505872688114009,0.7374625080561267,12,16.06283901540678,2.7011152021246656,1.5282997972776888,15.833671894649793,12.801445759535943,20.617084787376825,12,0.11863610986620188,0.043973871294968894,0.02488055990087104,0.09971679747104645,0.0597849003970623,0.18632358312606812,12,0.18999947232432898,0.025327702744781844,0.01433049687770153,0.185970049831226,0.14521785623624384,0.22940948416115875,12
SynDiff-2.5D-T2,SynDiff,SynDiff,2.5D,t2,t2,lesion,5.0,pre,16,0.6504773026928927,0.07077406951454514,0.034679294062127115,0.6616256063089678,0.47381895720555245,0.7622612125966084,16,16.05019811091465,2.620884713635794,1.284233509681539,15.778691225467348,12.384369059370982,20.67550807154482,16,0.11493056896142662,0.041327924754390524,0.020250683129651358,0.10800281167030334,0.0607646144926548,0.18443889915943146,16,0.12007445777476444,0.027111244372585056,0.013284509742566676,0.12325307626987954,0.07128537168668544,0.18681966182450133,16
ResViT-2D-T2+FLAIR,ResViT,ResViT,2D,t2_flair,t2,lesion,5.0,pre,12,0.6490050429282263,0.05924795274718761,0.03352268503817254,0.651596862504231,0.5107358633547939,0.7176835315045015,12,16.298907798261297,2.202441620951819,1.2461486574763492,16.10196895425544,13.258067047141902,19.626639743921217,12,0.11018091316024463,0.03725993194695757,0.02108179110477183,0.10006167739629745,0.06617651879787445,0.16980373859405518,12,0.14130572775094877,0.029742982360860454,0.01682867649509417,0.13484633238598082,0.10025028355340375,0.1928357342094706,12
SwinPix2Pix-2D+3D-post-T2,SwinPix2Pix,GAN,2D+3D-post,t2,t2,lesion,5.0,pre,16,0.6473800851385567,0.07034907929138096,0.034471048852776666,0.6420802092015008,0.5477504557581854,0.7924675381309443,16,16.25190782601171,2.8372184282024886,1.3902370298192195,15.14113458383715,13.104277224793439,21.26582727780937,16,0.11382761551067233,0.04075951206287698,0.01997216091080972,0.11043715104460716,0.055992595851421356,0.17717605829238892,16,0.19826107086036937,0.04273466237449586,0.02093998456350297,0.1868935553384723,0.12634108849691555,0.2838554069256553,16
pix2pix-2D+3D-post-T2,pix2pix,GAN,2D+3D-post,t2,t2,lesion,5.0,pre,16,0.6469256961782511,0.07064011711620337,0.03461365738693965,0.6362783810802017,0.5483055723920471,0.793786731794719,16,16.153379259569398,2.7140885082917414,1.3299033690629534,14.925402544557379,13.185700143131463,21.155168157902104,16,0.11648934194818139,0.03988730863268457,0.019544781230015438,0.11759116128087044,0.05680159106850624,0.17717692255973816,16,0.20808960812325294,0.03880425688291103,0.019014085872626405,0.20937703370321276,0.13162071776905043,0.280152943271857,16
ResViT-2D-T2,ResViT,ResViT,2D,t2,t2,lesion,5.0,pre,16,0.6467812877018826,0.06898242719705332,0.033801389326556124,0.6486777863370623,0.4908904324433176,0.7766733006976869,16,16.436817821979943,2.2948663742551467,1.1244845233850218,16.051837826300634,13.250277795944331,20.555736376730493,16,0.10846971813589334,0.03407133943955986,0.01669495632538433,0.10872845724225044,0.055527880787849426,0.16872908174991608,16,0.12393004490607869,0.03345291568103312,0.016391928683706227,0.12260615281729387,0.06291291865548401,0.1820724806189537,16
CUT-2D+3D-post-T2,CUT,GAN,2D+3D-post,t2,t2,lesion,5.0,pre,16,0.6461778544424264,0.07104664676345701,0.034812856914093936,0.6492140637493516,0.5389501068146395,0.7928383468005803,16,16.2254408732596,2.774058653600155,1.3592887402640759,15.039340602235994,13.061825554573064,21.49240541709967,16,0.1162467657122761,0.04079452946733131,0.01998931943899234,0.1138916052877903,0.05565888434648514,0.18112912774085999,16,0.2084121622703356,0.03753349270647118,0.01839141142617088,0.20534439495887247,0.13302811610457652,0.2772678594606427,16
SwinPix2Pix-2D-T2+FLAIR,SwinPix2Pix,GAN,2D,t2_flair,t2,lesion,5.0,pre,12,0.6436435459284058,0.05165185948004361,0.029224790675448947,0.6401812349140323,0.5450049323433915,0.7159161703086158,12,16.1899017905756,3.020053582564074,1.7087561738832528,16.063218896872215,12.40667753586412,21.070691728056012,12,0.11768921309461196,0.048690357137729026,0.027549162984398735,0.09995582699775696,0.05826254561543465,0.19756479561328888,12,0.1931364825392655,0.02707357122474306,0.015318314961839314,0.19236977987147713,0.13769618180441218,0.233479251083291,12
SynDiff-2D-T2,SynDiff,SynDiff,2D,t2,t2,lesion,5.0,pre,16,0.6411377673237266,0.0679936010699939,0.03331686452429701,0.65723692010937,0.4833019283495877,0.7562655664762709,16,15.836544488470434,2.4069878471145145,1.1794240450861122,15.601848444241654,12.299042178700843,19.91444108063487,16,0.1170423966832459,0.040071916340763916,0.01963523900697432,0.10824673622846603,0.06482070684432983,0.18361443281173706,16,0.12836722632523886,0.02670845166118185,0.013087141313979107,0.12915760271537763,0.0735515266587134,0.17629419922119874,16
pix2pix-2D-T2+FLAIR,pix2pix,GAN,2D,t2_flair,t2,lesion,5.0,pre,12,0.640940736193041,0.05417900426495534,0.03065465744286189,0.6422745775788593,0.5496615480351269,0.7223240393506611,12,16.08478622625559,2.7556992344021114,1.5591836208919507,16.180846709475922,12.90282395381939,20.77534217057544,12,0.12190421763807535,0.04550614000488395,0.025747522537968533,0.11075971648097038,0.059250447899103165,0.18891054391860962,12,0.2029424378423228,0.02414429880268476,0.01366092306486231,0.20926593564171442,0.1463585335763709,0.2359736751069348,12
pix2pix-2.5D-T2+FLAIR,pix2pix,GAN,2.5D,t2_flair,t2,lesion,5.0,pre,12,0.63921828914829,0.06506487902992648,0.03681392091426412,0.646682188057401,0.5109896643217923,0.7369030875377987,12,16.213198885412275,2.8482813053643157,1.6115668588122691,15.979038212612355,12.043661762108433,21.10854614034551,12,0.11997500776002805,0.04788855189869046,0.027095498963214094,0.11043930053710938,0.05895427241921425,0.21089304983615875,12,0.19906715621885573,0.026964806686977632,0.015256775631385302,0.1961311958009458,0.14222446912251527,0.23543200345774384,12
CycleGAN-2D-T2+FLAIR,CycleGAN,GAN,2D,t2_flair,t2,lesion,5.0,pre,12,0.6385175707930867,0.053126430926082276,0.03005910801233251,0.6372213352667013,0.5544617673824235,0.7059518293565572,12,16.120041299538755,2.8480863655358033,1.6114565612210512,16.70902220282035,12.259884753307922,20.70413157447311,12,0.12115051286915939,0.04774856513427876,0.027016293995020337,0.09916560351848602,0.060749612748622894,0.20348447561264038,12,0.1995907981673187,0.028383288589102565,0.016059357321257094,0.1916486853850074,0.148366680884849,0.24729413234210088,12
pix2pix-2.5D-T2,pix2pix,GAN,2.5D,t2,t2,lesion,5.0,pre,16,0.6384321701824582,0.07340936191550161,0.03597058733859579,0.6359140310795094,0.5534075103147299,0.7957003098989619,16,16.055392589866777,2.9750140174355875,1.457756868543438,15.628265841721975,12.408472740671524,21.27889393238986,16,0.12357100984081626,0.04751967805856976,0.023284642248699184,0.12023036926984787,0.055382758378982544,0.20168952643871307,16,0.2075378840064601,0.03875183873769499,0.018988400981470546,0.20784579500087075,0.1285145129620043,0.2722205718835959,16
CycleGAN-2.5D-T2+FLAIR,CycleGAN,GAN,2.5D,t2_flair,t2,lesion,5.0,pre,12,0.6381972732319893,0.04984140737905509,0.02820043096774551,0.6342876743720911,0.5605803362703214,0.7124458427911845,12,15.741949370371701,2.886636244977154,1.6332682088282886,15.577649996158875,12.2697410575217,20.703581745094873,12,0.1256514790778359,0.04888051081399762,0.02765675255505618,0.1090962179005146,0.05842522159218788,0.20220425724983215,12,0.20921495157261835,0.026500050545035164,0.014993815089400448,0.20334366030736073,0.16093364378110958,0.25074858556781043,12
SwinPix2Pix-2D-T2,SwinPix2Pix,GAN,2D,t2,t2,lesion,5.0,pre,16,0.6376577441740083,0.07165177266499485,0.03510936860584748,0.6289729525636498,0.5498531674713498,0.7928904718410678,16,16.203694687712908,3.0358663890599593,1.48757453063938,15.656898940402783,12.469848048524186,21.56032316107689,16,0.11924938554875553,0.04608814529192667,0.022583191193044066,0.11497526615858078,0.054519880563020706,0.1972154974937439,16,0.19909005775641195,0.04069668483062312,0.01994137556700533,0.19384523276039706,0.12260337696817422,0.2798430524909726,16
SwinPix2Pix-2.5D-T2,SwinPix2Pix,GAN,2.5D,t2,t2,lesion,5.0,pre,16,0.6370224287545654,0.07445975114251575,0.03648527805983272,0.6272187387681329,0.5413739428960624,0.7998570970686087,16,16.20017455475423,3.08459614106842,1.5114521091235258,15.982281080359478,12.000721677083042,21.80814567485549,16,0.12024923274293542,0.048259040711996486,0.02364692994887828,0.11057718470692635,0.0517902709543705,0.2103240191936493,16,0.19559881222166578,0.04364440126734222,0.021385756620997686,0.19446714531656592,0.11771602000951917,0.28026059757058436,16
pix2pix-2D-T2,pix2pix,GAN,2D,t2,t2,lesion,5.0,pre,16,0.6367549502776146,0.07512073642201826,0.036809160846788945,0.6347910746684794,0.5378971229732937,0.7922470252983459,16,16.02580960813411,3.0302066182265057,1.4848012429309878,15.493693023103088,12.405243932870658,21.36912588435715,16,0.1239929050207138,0.04779247159265002,0.02341831108039851,0.12284504622220993,0.05517159402370453,0.20195384323596954,16,0.20973834628435717,0.04004464041290077,0.019621873802321377,0.21125431480859197,0.12871710646936643,0.28089054064968455,16
CycleGAN-2D+3D-post-T2,CycleGAN,GAN,2D+3D-post,t2,t2,lesion,5.0,pre,16,0.6361600451011353,0.06724498168393836,0.03295004102512979,0.6271271932353761,0.5245406119862286,0.7794692498630202,16,15.776917476669304,2.7741610581035285,1.359338918470729,15.057222678393444,12.819748504442764,20.80524255690001,16,0.122392856515944,0.044529951792599165,0.02181967637837359,0.11627690494060516,0.060240160673856735,0.17690609395503998,16,0.21384569067200696,0.04675849596295809,0.022911663021849465,0.1957238252631187,0.1544346185401082,0.2854204944406564,16
CUT-2.5D-T2+FLAIR,CUT,GAN,2.5D,t2_flair,t2,lesion,5.0,pre,12,0.6331972040962369,0.053153683788765935,0.030074527770986972,0.6415494898816463,0.5523249097574224,0.7104112449263281,12,15.924913677235187,2.7463474176339586,1.5538923324420157,16.69827746606105,12.503315317866887,20.27986471126723,12,0.12510702821115652,0.04751138306156865,0.026882095604164727,0.10137790814042091,0.06452213227748871,0.19917985796928406,12,0.1983952358905207,0.02394682267595466,0.013549190427834685,0.20130931406434793,0.14726517958801777,0.23035460125030233,12
CUT-2D-T2,CUT,GAN,2D,t2,t2,lesion,5.0,pre,16,0.6323830296246922,0.07408400319409507,0.036301161565106585,0.6265938725798788,0.5295223086876364,0.7909682946906353,16,16.06568709521253,3.028705285439772,1.4840655898654882,15.594550086342801,12.15742780751034,21.773572169505492,16,0.12464963342063129,0.04789509519918929,0.02346859664760275,0.12309496104717255,0.053758662194013596,0.21011149883270264,16,0.20477682547462506,0.03782127692395582,0.01853242569273835,0.20035654465583236,0.12601755443836526,0.2728179580746935,16
